Date,Close/Last,Volume,Open,High,Low,newclose,newhigh,newopen
10/14/2021,$143.76,69907100,$142.11,$143.88,$141.51,143.76, 143.88, 142.11
10/13/2021,$140.91,78762720,$141.235,$141.4,$139.2,140.91, 141.4, 141.235
10/12/2021,$141.51,73035860,$143.23,$143.25,$141.0401,141.51, 143.25, 143.23
10/11/2021,$142.81,64452220,$142.27,$144.81,$141.81,142.81, 144.81, 142.27
10/8/2021,$142.9,58773160,$144.03,$144.1781,$142.56,142.9, 144.1781, 144.03
10/7/2021,$143.29,61732660,$143.06,$144.215,$142.72,143.29, 144.215, 143.06
10/6/2021,$142,83221120,$139.47,$142.15,$138.37,142, 142.15, 139.47
10/5/2021,$141.11,80861060,$139.49,$142.24,$139.36,141.11, 142.24, 139.49
10/4/2021,$139.14,98322010,$141.76,$142.21,$138.27,139.14, 142.21, 141.76
10/1/2021,$142.65,94639580,$141.9,$142.92,$139.1101,142.65, 142.92, 141.9
09/30/2021,$141.5,89056660,$143.66,$144.378,$141.28,141.5, 144.378, 143.66
09/29/2021,$142.83,74602040,$142.47,$144.45,$142.03,142.83, 144.45, 142.47
09/28/2021,$141.91,108972300,$143.25,$144.75,$141.69,141.91, 144.75, 143.25
09/27/2021,$145.37,74150730,$145.47,$145.96,$143.82,145.37, 145.96, 145.47
09/24/2021,$146.92,53477870,$145.66,$147.4701,$145.56,146.92, 147.4701, 145.66
09/23/2021,$146.83,64838170,$146.65,$147.08,$145.64,146.83, 147.08, 146.65
09/22/2021,$145.85,76404340,$144.45,$146.43,$143.7001,145.85, 146.43, 144.45
09/21/2021,$143.43,75833960,$143.93,$144.6,$142.78,143.43, 144.6, 143.93
09/20/2021,$142.94,123478900,$143.8,$144.84,$141.27,142.94, 144.84, 143.8
09/17/2021,$146.06,129868800,$148.82,$148.82,$145.76,146.06, 148.82, 148.82
09/16/2021,$148.79,68034150,$148.44,$148.97,$147.221,148.79, 148.97, 148.44
09/15/2021,$149.03,83281320,$148.56,$149.44,$146.37,149.03, 149.44, 148.56
09/14/2021,$148.12,109296300,$150.35,$151.07,$146.91,148.12, 151.07, 150.35
09/13/2021,$149.55,102404300,$150.63,$151.42,$148.75,149.55, 151.42, 150.63
9/10/2021,$148.97,140893200,$155,$155.48,$148.7,148.97, 155.48, 155
9/9/2021,$154.07,57305730,$155.49,$156.11,$153.95,154.07, 156.11, 155.49
9/8/2021,$155.11,74420210,$156.98,$157.04,$153.975,155.11, 157.04, 156.98
9/7/2021,$156.69,82278260,$154.97,$157.26,$154.39,156.69, 157.26, 154.97
9/3/2021,$154.3,57866070,$153.76,$154.63,$153.09,154.3, 154.63, 153.76
9/2/2021,$153.65,71171320,$153.87,$154.72,$152.4,153.65, 154.72, 153.87
9/1/2021,$152.51,80313710,$152.83,$154.98,$152.34,152.51, 154.98, 152.83
08/31/2021,$151.83,86453120,$152.66,$152.8,$151.29,151.83, 152.8, 152.66
08/30/2021,$153.12,90956720,$149,$153.49,$148.61,153.12, 153.49, 149
08/27/2021,$148.6,55802390,$147.48,$148.75,$146.83,148.6, 148.75, 147.48
08/26/2021,$147.54,48597200,$148.35,$149.12,$147.51,147.54, 149.12, 148.35
08/25/2021,$148.36,58991300,$149.81,$150.32,$147.8,148.36, 150.32, 149.81
08/24/2021,$149.62,48606430,$149.45,$150.86,$149.15,149.62, 150.86, 149.45
08/23/2021,$149.71,60131810,$148.31,$150.19,$147.89,149.71, 150.19, 148.31
08/20/2021,$148.19,60549630,$147.44,$148.5,$146.78,148.19, 148.5, 147.44
08/19/2021,$146.7,86960310,$145.03,$148,$144.5,146.7, 148, 145.03
08/18/2021,$146.36,86325990,$149.8,$150.72,$146.15,146.36, 150.72, 149.8
08/17/2021,$150.19,92229740,$150.23,$151.68,$149.09,150.19, 151.68, 150.23
08/16/2021,$151.12,103558800,$148.535,$151.19,$146.47,151.12, 151.19, 148.535
08/13/2021,$149.1,59375010,$148.97,$149.4444,$148.27,149.1, 149.4444, 148.97
8/12/2021,$148.89,73779110,$146.19,$149.05,$145.84,148.89, 149.05, 146.19
8/11/2021,$145.86,48493460,$146.05,$146.72,$145.53,145.86, 146.72, 146.05
8/10/2021,$145.6,69023080,$146.44,$147.71,$145.3,145.6, 147.71, 146.44
8/9/2021,$146.09,48908690,$146.2,$146.7,$145.52,146.09, 146.7, 146.2
8/6/2021,$146.14,54126810,$146.35,$147.11,$145.63,146.14, 147.11, 146.35
8/5/2021,$147.06,46397670,$146.98,$147.84,$146.17,147.06, 147.84, 146.98
8/4/2021,$146.95,56368270,$147.27,$147.79,$146.28,146.95, 147.79, 147.27
8/3/2021,$147.36,64786620,$145.81,$148.045,$145.18,147.36, 148.045, 145.81
8/2/2021,$145.52,62879960,$146.36,$146.95,$145.25,145.52, 146.95, 146.36
07/30/2021,$145.86,70440630,$144.38,$146.33,$144.11,145.86, 146.33, 144.38
07/29/2021,$145.64,56699480,$144.685,$146.55,$144.58,145.64, 146.55, 144.685
07/28/2021,$144.98,118931200,$144.81,$146.97,$142.54,144.98, 146.97, 144.81
07/27/2021,$146.77,104818600,$149.12,$149.21,$145.55,146.77, 149.21, 149.12
07/26/2021,$148.99,72434090,$148.27,$149.83,$147.7,148.99, 149.83, 148.27
07/23/2021,$148.56,71447420,$147.55,$148.7177,$146.92,148.56, 148.7177, 147.55
07/22/2021,$146.8,77338160,$145.935,$148.195,$145.81,146.8, 148.195, 145.935
07/21/2021,$145.4,74993460,$145.53,$146.13,$144.63,145.4, 146.13, 145.53
07/20/2021,$146.15,96350040,$143.46,$147.0997,$142.96,146.15, 147.0997, 143.46
07/19/2021,$142.45,121434600,$143.75,$144.07,$141.67,142.45, 144.07, 143.75
07/16/2021,$146.39,93251430,$148.46,$149.76,$145.88,146.39, 149.76, 148.46
07/15/2021,$148.48,106820300,$149.24,$150,$147.09,148.48, 150, 149.24
07/14/2021,$149.15,127050800,$148.1,$149.57,$147.68,149.15, 149.57, 148.1
07/13/2021,$145.64,100827100,$144.03,$147.46,$143.63,145.64, 147.46, 144.03
7/12/2021,$144.5,76299720,$146.21,$146.32,$144,144.5, 146.32, 146.21
7/9/2021,$145.11,99890800,$142.75,$145.65,$142.6522,145.11, 145.65, 142.75
7/8/2021,$143.24,105575500,$141.58,$144.06,$140.665,143.24, 144.06, 141.58
7/7/2021,$144.57,104911600,$143.535,$144.89,$142.66,144.57, 144.89, 143.535
7/6/2021,$142.02,108181800,$140.07,$143.15,$140.07,142.02, 143.15, 140.07
7/2/2021,$139.96,78945570,$137.9,$140,$137.745,139.96, 140, 137.9
7/1/2021,$137.27,52485780,$136.6,$137.33,$135.76,137.27, 137.33, 136.6
06/30/2021,$136.96,63261390,$136.17,$137.41,$135.87,136.96, 137.41, 136.17
06/29/2021,$136.33,64556080,$134.8,$136.49,$134.35,136.33, 136.49, 134.8
06/28/2021,$134.78,62111300,$133.41,$135.245,$133.35,134.78, 135.245, 133.41
06/25/2021,$133.11,70783750,$133.46,$133.89,$132.81,133.11, 133.89, 133.46
06/24/2021,$133.41,68711000,$134.45,$134.64,$132.93,133.41, 134.64, 134.45
06/23/2021,$133.7,60214200,$133.77,$134.32,$133.23,133.7, 134.32, 133.77
06/22/2021,$133.98,74783620,$132.13,$134.08,$131.62,133.98, 134.08, 132.13
06/21/2021,$132.3,79663320,$130.3,$132.41,$129.21,132.3, 132.41, 130.3
06/18/2021,$130.46,108953300,$130.71,$131.51,$130.24,130.46, 131.51, 130.71
06/17/2021,$131.79,96721670,$129.8,$132.55,$129.65,131.79, 132.55, 129.8
06/16/2021,$130.15,91815030,$130.37,$130.89,$128.461,130.15, 130.89, 130.37
06/15/2021,$129.64,62746330,$129.94,$130.6,$129.39,129.64, 130.6, 129.94
06/14/2021,$130.48,96906490,$127.82,$130.54,$127.07,130.48, 130.54, 127.82
6/11/2021,$127.35,53522370,$126.53,$127.44,$126.1,127.35, 127.44, 126.53
6/10/2021,$126.11,71186420,$127.02,$128.19,$125.94,126.11, 128.19, 127.02
6/9/2021,$127.13,56877940,$127.21,$127.75,$126.52,127.13, 127.75, 127.21
6/8/2021,$126.74,74403770,$126.6,$128.46,$126.2101,126.74, 128.46, 126.6
6/7/2021,$125.9,71057550,$126.17,$126.32,$124.8321,125.9, 126.32, 126.17
6/4/2021,$125.89,75169340,$124.07,$126.16,$123.85,125.89, 126.16, 124.07
6/3/2021,$123.54,76229170,$124.68,$124.85,$123.13,123.54, 124.85, 124.68
6/2/2021,$125.06,59278860,$124.28,$125.24,$124.05,125.06, 125.24, 124.28
6/1/2021,$124.28,67637120,$125.08,$125.35,$123.94,124.28, 125.35, 125.08
05/28/2021,$124.61,71311110,$125.57,$125.8,$124.55,124.61, 125.8, 125.57
05/27/2021,$125.28,94625600,$126.44,$127.64,$125.08,125.28, 127.64, 126.44
05/26/2021,$126.85,56575920,$126.955,$127.39,$126.42,126.85, 127.39, 126.955
05/25/2021,$126.9,72009480,$127.82,$128.32,$126.32,126.9, 128.32, 127.82
05/24/2021,$127.1,63092950,$126.01,$127.94,$125.94,127.1, 127.94, 126.01
05/21/2021,$125.43,79295440,$127.82,$128,$125.21,125.43, 128, 127.82
05/20/2021,$127.31,76857120,$125.23,$127.72,$125.1,127.31, 127.72, 125.23
05/19/2021,$124.69,92611990,$123.16,$124.915,$122.86,124.69, 124.915, 123.16
05/18/2021,$124.85,63342930,$126.56,$126.99,$124.78,124.85, 126.99, 126.56
05/17/2021,$126.27,74116550,$126.82,$126.93,$125.17,126.27, 126.93, 126.82
05/14/2021,$127.45,81917950,$126.25,$127.89,$125.85,127.45, 127.89, 126.25
05/13/2021,$124.97,105861300,$124.58,$126.15,$124.26,124.97, 126.15, 124.58
5/12/2021,$122.77,112172300,$123.4,$124.64,$122.25,122.77, 124.64, 123.4
5/11/2021,$125.91,126142800,$123.5,$126.27,$122.77,125.91, 126.27, 123.5
5/10/2021,$126.85,88071230,$129.41,$129.54,$126.81,126.85, 129.54, 129.41
5/7/2021,$130.21,78973270,$130.85,$131.2582,$129.475,130.21, 131.2582, 130.85
5/6/2021,$129.74,78128330,$127.89,$129.75,$127.13,129.74, 129.75, 127.89
5/5/2021,$128.1,84000900,$129.2,$130.45,$127.97,128.1, 130.45, 129.2
5/4/2021,$127.85,137564700,$131.19,$131.4899,$126.7,127.85, 131.4899, 131.19
5/3/2021,$132.54,75135100,$132.04,$134.07,$131.83,132.54, 134.07, 132.04
04/30/2021,$131.46,109839500,$131.78,$133.56,$131.065,131.46, 133.56, 131.78
04/29/2021,$133.48,151101000,$136.47,$137.07,$132.45,133.48, 137.07, 136.47
04/28/2021,$133.58,107760100,$134.31,$135.02,$133.08,133.58, 135.02, 134.31
04/27/2021,$134.39,66015800,$135.01,$135.41,$134.11,134.39, 135.41, 135.01
04/26/2021,$134.72,66905070,$134.83,$135.06,$133.56,134.72, 135.06, 134.83
04/23/2021,$134.32,78756780,$132.16,$135.12,$132.16,134.32, 135.12, 132.16
04/22/2021,$131.94,84566460,$133.04,$134.15,$131.41,131.94, 134.15, 133.04
04/21/2021,$133.5,68847140,$132.36,$133.75,$131.3001,133.5, 133.75, 132.36
04/20/2021,$133.11,94812350,$135.02,$135.53,$131.81,133.11, 135.53, 135.02
04/19/2021,$134.84,94264220,$133.51,$135.47,$133.34,134.84, 135.47, 133.51
04/16/2021,$134.16,84922390,$134.3,$134.67,$133.28,134.16, 134.67, 134.3
04/15/2021,$134.5,89347100,$133.82,$135,$133.64,134.5, 135, 133.82
04/14/2021,$132.03,87222780,$134.94,$135,$131.655,132.03, 135, 134.94
04/13/2021,$134.43,91266550,$132.44,$134.66,$131.93,134.43, 134.66, 132.44
4/12/2021,$131.24,91419980,$132.52,$132.85,$130.63,131.24, 132.85, 132.52
4/9/2021,$132.995,106686700,$129.8,$133.04,$129.47,132.995, 133.04, 129.8
4/8/2021,$130.36,88844590,$128.95,$130.39,$128.52,130.36, 130.39, 128.95
4/7/2021,$127.9,83466720,$125.83,$127.92,$125.14,127.9, 127.92, 125.83
4/6/2021,$126.21,80171250,$126.5,$127.13,$125.65,126.21, 127.13, 126.5
4/5/2021,$125.9,88651180,$123.87,$126.1601,$123.07,125.9, 126.1601, 123.87
4/1/2021,$123,75089130,$123.66,$124.18,$122.49,123, 124.18, 123.66
03/31/2021,$122.15,118323800,$121.65,$123.52,$121.15,122.15, 123.52, 121.65
03/30/2021,$119.9,85671920,$120.11,$120.4031,$118.86,119.9, 120.4031, 120.11
03/29/2021,$121.39,80819200,$121.65,$122.58,$120.7299,121.39, 122.58, 121.65
03/26/2021,$121.21,94071230,$120.35,$121.48,$118.92,121.21, 121.48, 120.35
03/25/2021,$120.59,98844680,$119.54,$121.66,$119,120.59, 121.66, 119.54
03/24/2021,$120.09,88530490,$122.82,$122.9,$120.065,120.09, 122.9, 122.82
03/23/2021,$122.54,95467140,$123.33,$124.24,$122.14,122.54, 124.24, 123.33
03/22/2021,$123.39,111912300,$120.33,$123.87,$120.26,123.39, 123.87, 120.33
03/19/2021,$119.99,185549500,$119.9,$121.43,$119.675,119.99, 121.43, 119.9
03/18/2021,$120.53,121469800,$122.88,$123.18,$120.32,120.53, 123.18, 122.88
03/17/2021,$124.76,111932600,$124.05,$125.8599,$122.336,124.76, 125.8599, 124.05
03/16/2021,$125.57,115227900,$125.7,$127.22,$124.715,125.57, 127.22, 125.7
03/15/2021,$123.99,92590560,$121.41,$124,$120.42,123.99, 124, 121.41
3/12/2021,$121.03,88105050,$120.4,$121.17,$119.16,121.03, 121.17, 120.4
3/11/2021,$121.96,103026500,$122.54,$123.21,$121.26,121.96, 123.21, 122.54
3/10/2021,$119.98,111943300,$121.69,$122.17,$119.45,119.98, 122.17, 121.69
3/9/2021,$121.085,129525800,$119.03,$122.06,$118.79,121.085, 122.06, 119.03
3/8/2021,$116.36,154376600,$120.93,$121,$116.21,116.36, 121, 120.93
3/5/2021,$121.42,153766600,$120.98,$121.935,$117.57,121.42, 121.935, 120.98
3/4/2021,$120.13,178155000,$121.75,$123.6,$118.62,120.13, 123.6, 121.75
3/3/2021,$122.06,112966300,$124.81,$125.71,$121.84,122.06, 125.71, 124.81
3/2/2021,$125.12,102260900,$128.41,$128.72,$125.01,125.12, 128.72, 128.41
3/1/2021,$127.79,116307900,$123.75,$127.93,$122.79,127.79, 127.93, 123.75
02/26/2021,$121.26,164560400,$122.59,$124.85,$121.2,121.26, 124.85, 122.59
02/25/2021,$120.99,148199500,$124.68,$126.4585,$120.54,120.99, 126.4585, 124.68
02/24/2021,$125.35,111039900,$124.94,$125.56,$122.23,125.35, 125.56, 124.94
02/23/2021,$125.86,158273000,$123.76,$126.71,$118.39,125.86, 126.71, 123.76
02/22/2021,$126,103916400,$128.01,$129.72,$125.6,126, 129.72, 128.01
02/19/2021,$129.87,87668830,$130.24,$130.71,$128.8,129.87, 130.71, 130.24
02/18/2021,$129.71,96856750,$129.2,$129.995,$127.41,129.71, 129.995, 129.2
02/17/2021,$130.84,98085250,$131.25,$132.22,$129.47,130.84, 132.22, 131.25
02/16/2021,$133.19,80576320,$135.49,$136.01,$132.79,133.19, 136.01, 135.49
2/12/2021,$135.37,60145130,$134.35,$135.53,$133.6921,135.37, 135.53, 134.35
2/11/2021,$135.13,64280030,$135.9,$136.39,$133.77,135.13, 136.39, 135.9
2/10/2021,$135.39,73046560,$136.48,$136.99,$134.4,135.39, 136.99, 136.48
2/9/2021,$136.01,76774210,$136.62,$137.877,$135.85,136.01, 137.877, 136.62
2/8/2021,$136.91,71297210,$136.03,$136.96,$134.92,136.91, 136.96, 136.03
2/5/2021,$136.76,75693830,$137.35,$137.42,$135.86,136.76, 137.42, 137.35
2/4/2021,$137.39,84183060,$136.3,$137.4,$134.59,137.39, 137.4, 136.3
2/3/2021,$133.94,89880940,$135.76,$135.77,$133.61,133.94, 135.77, 135.76
2/2/2021,$134.99,83305370,$135.73,$136.31,$134.61,134.99, 136.31, 135.73
2/1/2021,$134.14,106239800,$133.75,$135.38,$130.93,134.14, 135.38, 133.75
01/29/2021,$131.96,177523800,$135.83,$136.74,$130.21,131.96, 136.74, 135.83
01/28/2021,$137.09,142621100,$139.52,$141.99,$136.7,137.09, 141.99, 139.52
01/27/2021,$142.06,140843800,$143.43,$144.3,$140.41,142.06, 144.3, 143.43
01/26/2021,$143.16,98390560,$143.6,$144.3,$141.37,143.16, 144.3, 143.6
01/25/2021,$142.92,157611700,$143.07,$145.09,$136.54,142.92, 145.09, 143.07
01/22/2021,$139.07,114459400,$136.28,$139.85,$135.02,139.07, 139.85, 136.28
01/21/2021,$136.87,120529500,$133.8,$139.67,$133.59,136.87, 139.67, 133.8
01/20/2021,$132.03,104319500,$128.66,$132.49,$128.55,132.03, 132.49, 128.66
01/19/2021,$127.83,90757330,$127.78,$128.71,$126.938,127.83, 128.71, 127.78
01/15/2021,$127.14,111598500,$128.78,$130.2242,$127,127.14, 130.2242, 128.78
01/14/2021,$128.91,90221760,$130.8,$131,$128.76,128.91, 131, 130.8
01/13/2021,$130.89,88636830,$128.76,$131.45,$128.49,130.89, 131.45, 128.76
1/12/2021,$128.8,91951150,$128.5,$129.69,$126.86,128.8, 129.69, 128.5
1/11/2021,$128.98,100620900,$129.19,$130.17,$128.5,128.98, 130.17, 129.19
1/8/2021,$132.05,105158200,$132.43,$132.63,$130.23,132.05, 132.63, 132.43
1/7/2021,$130.92,109578200,$128.36,$131.63,$127.86,130.92, 131.63, 128.36
1/6/2021,$126.6,155088000,$127.72,$131.0499,$126.382,126.6, 131.0499, 127.72
1/5/2021,$131.01,97664900,$128.89,$131.74,$128.43,131.01, 131.74, 128.89
1/4/2021,$129.41,143301900,$133.52,$133.6116,$126.76,129.41, 133.6116, 133.52
12/31/2020,$132.69,99116590,$134.08,$134.74,$131.72,132.69, 134.74, 134.08
12/30/2020,$133.72,96452120,$135.58,$135.99,$133.4,133.72, 135.99, 135.58
12/29/2020,$134.87,121047300,$138.05,$138.789,$134.3409,134.87, 138.789, 138.05
12/28/2020,$136.69,124486200,$133.99,$137.34,$133.51,136.69, 137.34, 133.99
12/24/2020,$131.97,54930060,$131.32,$133.46,$131.1,131.97, 133.46, 131.32
12/23/2020,$130.96,88223690,$132.16,$132.43,$130.78,130.96, 132.43, 132.16
12/22/2020,$131.88,169351800,$131.61,$134.405,$129.65,131.88, 134.405, 131.61
12/21/2020,$128.23,121251600,$125.02,$128.31,$123.449,128.23, 128.31, 125.02
12/18/2020,$126.655,192541500,$128.96,$129.1,$126.12,126.655, 129.1, 128.96
12/17/2020,$128.7,94359810,$128.9,$129.58,$128.045,128.7, 129.58, 128.9
12/16/2020,$127.81,98208590,$127.41,$128.37,$126.56,127.81, 128.37, 127.41
12/15/2020,$127.88,157572300,$124.34,$127.9,$124.13,127.88, 127.9, 124.34
12/14/2020,$121.78,79075990,$122.6,$123.35,$121.54,121.78, 123.35, 122.6
12/11/2020,$122.41,86939790,$122.43,$122.76,$120.55,122.41, 122.76, 122.43
12/10/2020,$123.24,81312170,$120.5,$123.87,$120.15,123.24, 123.87, 120.5
12/9/2020,$121.78,115089200,$124.53,$125.95,$121,121.78, 125.95, 124.53
12/8/2020,$124.38,82225510,$124.37,$124.98,$123.09,124.38, 124.98, 124.37
12/7/2020,$123.75,86711990,$122.31,$124.57,$122.25,123.75, 124.57, 122.31
12/4/2020,$122.25,78260420,$122.6,$122.8608,$121.52,122.25, 122.8608, 122.6
12/3/2020,$122.94,78967630,$123.52,$123.78,$122.21,122.94, 123.78, 123.52
12/2/2020,$123.08,89004200,$122.02,$123.37,$120.89,123.08, 123.37, 122.02
12/1/2020,$122.72,128166800,$121.01,$123.4693,$120.01,122.72, 123.4693, 121.01
11/30/2020,$119.05,169410200,$116.97,$120.97,$116.81,119.05, 120.97, 116.97
11/27/2020,$116.59,46691330,$116.57,$117.49,$116.22,116.59, 117.49, 116.57
11/25/2020,$116.03,76499230,$115.55,$116.75,$115.17,116.03, 116.75, 115.55
11/24/2020,$115.17,113874200,$113.91,$115.85,$112.59,115.17, 115.85, 113.91
11/23/2020,$113.85,127959300,$117.18,$117.6202,$113.75,113.85, 117.6202, 117.18
11/20/2020,$117.34,73604290,$118.64,$118.77,$117.29,117.34, 118.77, 118.64
11/19/2020,$118.64,74112970,$117.59,$119.06,$116.81,118.64, 119.06, 117.59
11/18/2020,$118.03,76322110,$118.61,$119.82,$118,118.03, 119.82, 118.61
11/17/2020,$119.39,74270970,$119.55,$120.6741,$118.96,119.39, 120.6741, 119.55
11/16/2020,$120.3,91183020,$118.92,$120.99,$118.146,120.3, 120.99, 118.92
11/13/2020,$119.26,81688590,$119.44,$119.6717,$117.87,119.26, 119.6717, 119.44
11/12/2020,$119.21,103350700,$119.62,$120.53,$118.57,119.21, 120.53, 119.62
11/11/2020,$119.49,112295000,$117.19,$119.63,$116.44,119.49, 119.63, 117.19
11/10/2020,$115.97,138023400,$115.55,$117.59,$114.13,115.97, 117.59, 115.55
11/9/2020,$116.32,154515300,$120.5,$121.99,$116.05,116.32, 121.99, 120.5
11/6/2020,$118.69,114457900,$118.32,$119.2,$116.13,118.69, 119.2, 118.32
11/5/2020,$119.03,126387100,$117.95,$119.62,$116.8686,119.03, 119.62, 117.95
11/4/2020,$114.95,138235500,$114.14,$115.59,$112.35,114.95, 115.59, 114.14
11/3/2020,$110.44,107624400,$109.66,$111.49,$108.73,110.44, 111.49, 109.66
11/2/2020,$108.77,122866900,$109.11,$110.68,$107.32,108.77, 110.68, 109.11
10/30/2020,$108.86,190573500,$111.06,$111.99,$107.72,108.86, 111.99, 111.06
10/29/2020,$115.32,146129200,$112.37,$116.93,$112.2,115.32, 116.93, 112.37
10/28/2020,$111.2,143937800,$115.05,$115.43,$111.1,111.2, 115.43, 115.05
10/27/2020,$116.6,92276770,$115.49,$117.28,$114.5399,116.6, 117.28, 115.49
10/26/2020,$115.05,111850700,$114.01,$116.55,$112.88,115.05, 116.55, 114.01
10/23/2020,$115.04,82572650,$116.39,$116.55,$114.28,115.04, 116.55, 116.39
10/22/2020,$115.75,101988000,$117.45,$118.04,$114.59,115.75, 118.04, 117.45
10/21/2020,$116.87,89945980,$116.67,$118.705,$116.45,116.87, 118.705, 116.67
10/20/2020,$117.51,124423700,$116.2,$118.98,$115.63,117.51, 118.98, 116.2
10/19/2020,$115.98,120639300,$119.96,$120.419,$115.66,115.98, 120.419, 119.96
10/16/2020,$119.02,115393800,$121.28,$121.548,$118.81,119.02, 121.548, 121.28
10/15/2020,$120.71,112559200,$118.72,$121.2,$118.15,120.71, 121.2, 118.72
10/14/2020,$121.19,151062300,$121,$123.03,$119.62,121.19, 123.03, 121
10/13/2020,$121.1,262330500,$125.27,$125.39,$119.65,121.1, 125.39, 125.27
10/12/2020,$124.4,240226800,$120.06,$125.18,$119.2845,124.4, 125.18, 120.06
10/9/2020,$116.97,100506900,$115.28,$117,$114.92,116.97, 117, 115.28
10/8/2020,$114.97,83477150,$116.25,$116.4,$114.5901,114.97, 116.4, 116.25
10/7/2020,$115.08,96848990,$114.62,$115.55,$114.13,115.08, 115.55, 114.62
10/6/2020,$113.16,161498200,$115.7,$116.12,$112.25,113.16, 116.12, 115.7
10/5/2020,$116.5,106243800,$113.91,$116.65,$113.55,116.5, 116.65, 113.91
10/2/2020,$113.02,144712000,$112.89,$115.37,$112.22,113.02, 115.37, 112.89
10/1/2020,$116.79,116120400,$117.64,$117.72,$115.83,116.79, 117.72, 117.64
09/30/2020,$115.81,142675200,$113.79,$117.26,$113.62,115.81, 117.26, 113.79
09/29/2020,$114.09,100060500,$114.55,$115.31,$113.57,114.09, 115.31, 114.55
09/28/2020,$114.96,137672400,$115.01,$115.32,$112.78,114.96, 115.32, 115.01
09/25/2020,$112.28,149981400,$108.43,$112.44,$107.67,112.28, 112.44, 108.43
09/24/2020,$108.22,167743300,$105.17,$110.25,$105,108.22, 110.25, 105.17
09/23/2020,$107.12,150718700,$111.62,$112.11,$106.77,107.12, 112.11, 111.62
09/22/2020,$111.81,183055400,$112.68,$112.86,$109.16,111.81, 112.86, 112.68
09/21/2020,$110.08,195713800,$104.54,$110.19,$103.1,110.08, 110.19, 104.54
09/18/2020,$106.84,287104900,$110.4,$110.88,$106.09,106.84, 110.88, 110.4
09/17/2020,$110.34,178011000,$109.72,$112.2,$108.71,110.34, 112.2, 109.72
09/16/2020,$112.13,155026700,$115.23,$116,$112.04,112.13, 116, 115.23
09/15/2020,$115.54,184642000,$118.33,$118.829,$113.61,115.54, 118.829, 118.33
09/14/2020,$115.355,140150100,$114.72,$115.93,$112.8,115.355, 115.93, 114.72
9/11/2020,$112,180860300,$114.57,$115.23,$110,112, 115.23, 114.57
9/10/2020,$113.49,182274400,$120.36,$120.5,$112.5,113.49, 120.5, 120.36
9/9/2020,$117.32,176940500,$117.26,$119.14,$115.26,117.32, 119.14, 117.26
9/8/2020,$112.82,231366600,$113.95,$118.99,$112.68,112.82, 118.99, 113.95
9/4/2020,$120.96,332607200,$120.07,$123.7,$110.89,120.96, 123.7, 120.07
9/3/2020,$120.88,257599600,$126.91,$128.84,$120.5,120.88, 128.84, 126.91
9/2/2020,$131.4,200119000,$137.59,$137.98,$127,131.4, 137.98, 137.59
9/1/2020,$134.18,152470100,$132.76,$134.8,$130.53,134.18, 134.8, 132.76
08/31/2020,$129.04,225702700,$127.58,$131,$126,129.04, 131, 127.58
08/28/2020,$124.8075,187629920,$126.0125,$126.4425,$124.5775,124.8075, 126.4425, 126.0125
08/27/2020,$125.01,155552400,$127.1425,$127.485,$123.8325,125.01, 127.485, 127.1425
08/26/2020,$126.5225,163022280,$126.1793,$126.9925,$125.0825,126.5225, 126.9925, 126.1793
08/25/2020,$124.825,211495800,$124.6975,$125.1793,$123.0525,124.825, 125.1793, 124.6975
08/24/2020,$125.8575,345937760,$128.6975,$128.785,$123.9363,125.8575, 128.785, 128.6975
08/21/2020,$124.37,338054640,$119.2625,$124.868,$119.25,124.37, 124.868, 119.2625
08/20/2020,$118.275,126907200,$115.75,$118.392,$115.7334,118.275, 118.392, 115.75
08/19/2020,$115.7075,145538000,$115.9833,$117.1625,$115.61,115.7075, 117.1625, 115.9833
08/18/2020,$115.5625,105633560,$114.3525,$116,$114.0075,115.5625, 116, 114.3525
08/17/2020,$114.6075,119561440,$116.0625,$116.0875,$113.9625,114.6075, 116.0875, 116.0625
08/14/2020,$114.9075,165565200,$114.8288,$115,$113.045,114.9075, 115, 114.8288
08/13/2020,$115.01,210082080,$114.43,$116.0425,$113.9275,115.01, 116.0425, 114.43
8/12/2020,$113.01,165944840,$110.4975,$113.275,$110.2975,113.01, 113.275, 110.4975
8/11/2020,$109.375,187902360,$111.9688,$112.4825,$109.1067,109.375, 112.4825, 111.9688
8/10/2020,$112.7275,212403440,$112.6,$113.775,$110,112.7275, 113.775, 112.6
8/7/2020,$111.1125,198045600,$113.205,$113.675,$110.2925,111.1125, 113.675, 113.205
8/6/2020,$113.9025,202428920,$110.405,$114.4125,$109.7975,113.9025, 114.4125, 110.405
8/5/2020,$110.0625,121991960,$109.3775,$110.3925,$108.8975,110.0625, 110.3925, 109.3775
8/4/2020,$109.665,172792360,$109.1325,$110.79,$108.3875,109.665, 110.79, 109.1325
8/3/2020,$108.9375,308151400,$108.2,$111.6364,$107.8925,108.9375, 111.6364, 108.2
07/31/2020,$106.26,374295480,$102.8838,$106.415,$100.825,106.26, 106.415, 102.8838
07/30/2020,$96.19,158130040,$94.1875,$96.2975,$93.7675,96.19, 96.2975, 94.1875
07/29/2020,$95.04,90329240,$93.75,$95.23,$93.7125,95.04, 95.23, 93.75
07/28/2020,$93.2525,103625520,$94.3675,$94.5497,$93.2475,93.2525, 94.5497, 94.3675
07/27/2020,$94.81,121214200,$93.71,$94.905,$93.48,94.81, 94.905, 93.71
